# CREATED BY GENE DIAGNOSTICS TOOL on Thu Apr 23 11:11:51 2020
# diag: timetrace, run(s): 0009, time window: 0-3.9578688(79 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00 -6.0532E-06  0.0000E+00
  8.0100E-02 -5.0093E-06  4.9335E-06
  1.6020E-01  1.8924E-06  1.1638E-05
  2.4030E-01  1.8453E-05  1.0209E-05
  3.2040E-01  3.4597E-05 -1.4127E-05
  4.0050E-01  1.8969E-05 -6.3426E-05
  4.8060E-01 -6.5974E-05 -9.6088E-05
  5.6070E-01 -2.0464E-04 -1.5913E-05
  6.4080E-01 -2.4828E-04  2.6354E-04
  7.2090E-01  8.8138E-05  6.3278E-04
  8.0100E-01  9.6804E-04  5.7763E-04
  8.8110E-01  1.8641E-03 -6.9431E-04
  9.6120E-01  1.1027E-03 -3.3338E-03
  1.0413E+00 -3.3800E-03 -5.2024E-03
  1.1214E+00 -1.0939E-02 -1.0619E-03
  1.2015E+00 -1.3544E-02  1.4161E-02
  1.2816E+00  5.6285E-03  3.4798E-02
  1.3585E+00  5.4093E-02  2.8613E-02
  1.4330E+00  9.2376E-02 -4.1177E-02
  1.5040E+00  5.0236E-02 -1.5660E-01
  1.5696E+00 -1.1566E-01 -2.2551E-01
  1.6297E+00 -3.3091E-01 -1.5318E-01
  1.6846E+00 -4.9756E-01  6.4083E-02
  1.7337E+00 -5.4477E-01  3.7924E-01
  1.7785E+00 -4.1627E-01  7.1693E-01
  1.8206E+00 -1.3486E-01  9.7612E-01
  1.8605E+00  2.4118E-01  1.0413E+00
  1.8991E+00  5.6005E-01  9.1772E-01
  1.9376E+00  7.7343E-01  6.7969E-01
  1.9743E+00  8.6298E-01  4.5086E-01
  2.0070E+00  9.2565E-01  1.8809E-01
  2.0397E+00  8.6670E-01 -1.4419E-01
  2.0724E+00  7.2544E-01 -3.8037E-01
  2.1051E+00  5.5894E-01 -4.8701E-01
  2.1380E+00  3.9763E-01 -5.7254E-01
  2.1724E+00  2.0675E-01 -6.2238E-01
  2.2079E+00  1.7929E-02 -6.3698E-01
  2.2440E+00 -1.5039E-01 -6.1668E-01
  2.2801E+00 -2.9512E-01 -5.3980E-01
  2.3177E+00 -4.1785E-01 -4.1159E-01
  2.3555E+00 -4.9724E-01 -2.4319E-01
  2.3934E+00 -5.4750E-01 -7.4051E-02
  2.4320E+00 -5.3117E-01  1.0128E-01
  2.4718E+00 -4.6831E-01  2.8742E-01
  2.5115E+00 -3.2316E-01  4.1893E-01
  2.5513E+00 -1.7244E-01  4.7502E-01
  2.5911E+00 -1.0118E-02  4.6425E-01
  2.6308E+00  1.5185E-01  4.3485E-01
  2.6706E+00  3.0784E-01  3.5507E-01
  2.7104E+00  4.3176E-01  2.0298E-01
  2.7502E+00  4.5917E-01  9.1513E-03
  2.7899E+00  3.8720E-01 -1.6099E-01
  2.8297E+00  2.7182E-01 -2.8934E-01
  2.8695E+00  1.4289E-01 -3.7349E-01
  2.9093E+00 -3.0277E-02 -4.2700E-01
  2.9508E+00 -2.1420E-01 -4.1557E-01
  2.9926E+00 -3.8523E-01 -3.2980E-01
  3.0344E+00 -5.1061E-01 -1.6732E-01
  3.0761E+00 -5.6660E-01  4.6257E-02
  3.1179E+00 -5.4146E-01  2.7955E-01
  3.1596E+00 -3.9772E-01  4.9145E-01
  3.2014E+00 -1.6989E-01  6.0519E-01
  3.2432E+00  5.8756E-02  5.8983E-01
  3.2849E+00  2.3983E-01  5.1251E-01
  3.3267E+00  3.7343E-01  3.7377E-01
  3.3685E+00  4.5181E-01  1.9625E-01
  3.4118E+00  4.6034E-01  1.0803E-02
  3.4556E+00  4.0289E-01 -1.7052E-01
  3.4995E+00  2.7792E-01 -3.0020E-01
  3.5414E+00  1.2035E-01 -3.3983E-01
  3.5830E+00 -3.9319E-02 -2.8450E-01
  3.6245E+00 -1.3394E-01 -1.3981E-01
  3.6661E+00 -1.5587E-01 -1.3333E-04
  3.7076E+00 -9.4703E-02  1.2074E-01
  3.7493E+00  2.5273E-02  1.7672E-01
  3.7929E+00  1.6765E-01  1.5865E-01
  3.8376E+00  2.8158E-01  6.3776E-02
  3.8846E+00  3.2792E-01 -9.6854E-02
  3.9327E+00  2.7353E-01 -2.5824E-01
