# CREATED BY GENE DIAGNOSTICS TOOL on Thu Apr 23 11:05:49 2020
# diag: timetrace, run(s): 0014, time window: 0-3.9578688(62 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00 -2.2642E-06  0.0000E+00
  8.4900E-02 -2.1561E-06 -4.5090E-12
  1.6980E-01 -2.0425E-06 -2.7066E-11
  2.5470E-01 -2.0021E-06 -6.2643E-11
  3.3960E-01 -1.9691E-06 -1.3592E-10
  4.2450E-01 -1.9225E-06 -3.9069E-10
  5.0940E-01 -1.8788E-06 -1.1386E-09
  5.9430E-01 -1.8417E-06 -2.9854E-09
  6.7920E-01 -1.8215E-06 -7.2638E-09
  7.6410E-01 -1.8171E-06 -1.7480E-08
  8.4900E-01 -1.8149E-06 -4.3507E-08
  9.3390E-01 -1.8031E-06 -1.1044E-07
  1.0188E+00 -1.8097E-06 -2.7986E-07
  1.1037E+00 -1.8243E-06 -7.0573E-07
  1.1886E+00 -1.8307E-06 -1.7761E-06
  1.2735E+00 -1.8437E-06 -4.4737E-06
  1.3584E+00 -1.8284E-06 -1.1295E-05
  1.4433E+00 -1.8279E-06 -2.8611E-05
  1.5282E+00 -1.8468E-06 -7.2923E-05
  1.6129E+00 -1.8027E-06 -1.8789E-04
  1.6935E+00 -1.6594E-06 -4.7358E-04
  1.7722E+00 -1.2693E-06 -1.1937E-03
  1.8486E+00 -3.1770E-07 -2.8410E-03
  1.9196E+00  1.6153E-06 -5.5838E-03
  1.9877E+00  1.8398E-06 -8.4592E-03
  2.0528E+00 -3.9838E-05 -9.2053E-03
  2.1136E+00 -6.4674E-05 -9.7406E-03
  2.1720E+00 -3.0850E-04 -9.4375E-03
  2.2281E+00 -4.8178E-04 -6.3212E-04
  2.2842E+00 -5.4630E-04  1.5187E-02
  2.3382E+00 -6.9612E-04  2.8653E-02
  2.3892E+00 -1.1817E-03  4.0598E-02
  2.4373E+00 -3.0958E-03  5.2181E-02
  2.4828E+00 -2.2754E-03  6.6152E-02
  2.5284E+00 -4.1014E-03  8.6816E-02
  2.5739E+00 -5.0181E-03  1.1496E-01
  2.6195E+00 -8.7601E-03  1.2864E-01
  2.6650E+00 -7.3915E-03  1.3122E-01
  2.7105E+00 -6.2924E-03  1.2926E-01
  2.7561E+00 -4.0885E-03  1.2532E-01
  2.8034E+00 -2.1935E-03  1.2220E-01
  2.8531E+00  2.7804E-03  1.2608E-01
  2.9033E+00  2.6662E-03  1.3143E-01
  2.9541E+00  4.2865E-03  1.3584E-01
  3.0062E+00  4.0620E-03  1.3828E-01
  3.0563E+00  5.1642E-03  1.3845E-01
  3.1072E+00  7.6431E-03  1.3537E-01
  3.1597E+00  7.1953E-03  1.3374E-01
  3.2123E+00  3.4931E-03  1.3315E-01
  3.2649E+00 -5.7506E-04  1.3412E-01
  3.3180E+00 -4.1632E-03  1.3519E-01
  3.3732E+00 -6.8576E-03  1.3734E-01
  3.4284E+00 -6.6831E-03  1.3944E-01
  3.4836E+00 -5.8338E-03  1.4220E-01
  3.5388E+00 -2.2249E-03  1.4276E-01
  3.5953E+00 -1.0684E-03  1.4362E-01
  3.6536E+00 -1.6530E-03  1.4962E-01
  3.7144E+00 -4.0176E-03  1.5808E-01
  3.7753E+00 -5.8519E-03  1.6458E-01
  3.8362E+00 -2.4974E-03  1.6660E-01
  3.8970E+00 -1.1974E-03  1.6988E-01
  3.9579E+00 -3.9937E-03  1.7257E-01
