# CREATED BY GENE DIAGNOSTICS TOOL on Mon May 18 13:43:53 2020
# diag: timetrace, run(s): 0018, time window: 0-4.1027505(78 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00 -1.2719E-06  0.0000E+00
  6.9600E-02 -1.0445E-06 -8.8420E-11
  1.3920E-01 -9.4152E-07 -4.4046E-10
  2.0880E-01 -9.1805E-07 -1.3002E-09
  2.7840E-01 -9.5521E-07 -3.0814E-09
  3.4800E-01 -9.7953E-07 -6.3352E-09
  4.1760E-01 -9.8169E-07 -1.1706E-08
  4.8720E-01 -9.7510E-07 -1.8383E-08
  5.5680E-01 -9.7387E-07 -2.1789E-08
  6.2640E-01 -1.0025E-06 -1.1352E-08
  6.9600E-01 -9.4728E-07  2.6726E-08
  7.6560E-01 -1.0938E-06  9.3511E-08
  8.3520E-01 -1.3355E-06  1.0730E-07
  9.0480E-01 -1.8500E-06 -2.7954E-07
  9.7440E-01 -2.8356E-06 -2.0777E-06
  1.0440E+00 -4.2665E-06 -7.5973E-06
  1.1136E+00 -5.3036E-06 -2.1070E-05
  1.1812E+00 -3.3312E-06 -4.6699E-05
  1.2473E+00  6.6270E-06 -8.3477E-05
  1.3108E+00  3.0651E-05 -1.0985E-04
  1.3714E+00  7.2344E-05 -6.4028E-05
  1.4286E+00  1.3040E-04  1.7650E-04
  1.4815E+00  2.0987E-04  7.7589E-04
  1.5309E+00  3.4396E-04  1.7861E-03
  1.5757E+00  6.8285E-04  2.8153E-03
  1.6149E+00  1.1036E-03  2.6555E-03
  1.6522E+00  1.7688E-04 -1.0271E-03
  1.6895E+00 -1.0541E-03  8.0453E-04
  1.7268E+00 -2.3830E-03  8.4557E-04
  1.7660E+00 -2.6899E-03  7.4731E-04
  1.8071E+00 -3.9075E-03  2.4798E-03
  1.8502E+00 -4.5436E-03  2.9306E-03
  1.8951E+00 -4.9086E-03  4.8150E-03
  1.9417E+00 -3.5426E-03  4.3804E-03
  1.9893E+00 -1.6493E-03  4.2004E-03
  2.0369E+00 -2.5927E-04  3.5893E-03
  2.0869E+00  1.6023E-03  4.4802E-03
  2.1368E+00  2.5675E-03  5.3840E-03
  2.1868E+00  2.1827E-03  4.2934E-03
  2.2367E+00  1.6461E-03  6.7896E-03
  2.2866E+00  1.4795E-03  6.5544E-03
  2.3366E+00  1.7593E-03  8.2757E-03
  2.3865E+00  3.6511E-03  6.9978E-03
  2.4365E+00  4.1964E-03  7.1158E-03
  2.4864E+00  3.8886E-03  6.0592E-03
  2.5364E+00  2.7932E-03  5.6223E-03
  2.5863E+00  1.7673E-03  4.8264E-03
  2.6362E+00  5.8891E-04  5.2419E-03
  2.6862E+00 -3.2845E-04  5.4991E-03
  2.7361E+00 -2.4122E-04  5.9764E-03
  2.7860E+00  2.1233E-04  5.4438E-03
  2.8334E+00  1.0328E-03  5.9046E-03
  2.8809E+00  1.7934E-03  5.6410E-03
  2.9283E+00  1.9096E-03  4.8575E-03
  2.9757E+00  1.4158E-03  5.9572E-03
  3.0231E+00  1.7337E-03  5.1069E-03
  3.0706E+00  5.2430E-04  5.9185E-03
  3.1180E+00  4.7148E-04  4.9922E-03
  3.1654E+00 -5.9338E-04  6.2591E-03
  3.2128E+00 -1.6280E-03  5.8471E-03
  3.2603E+00 -1.7031E-03  6.5140E-03
  3.3077E+00 -1.1975E-03  7.1267E-03
  3.3558E+00 -8.3111E-04  7.8677E-03
  3.4056E+00 -3.0932E-04  7.1673E-03
  3.4554E+00  6.3602E-05  6.4368E-03
  3.5052E+00  4.0956E-04  6.1746E-03
  3.5550E+00  5.6256E-04  5.5329E-03
  3.6048E+00 -1.4630E-04  7.1367E-03
  3.6546E+00 -4.2570E-04  9.1081E-03
  3.7044E+00 -1.1052E-03  1.0198E-02
  3.7542E+00 -2.3567E-03  1.1271E-02
  3.8040E+00 -1.7898E-03  1.1458E-02
  3.8538E+00 -1.1398E-03  1.0686E-02
  3.9036E+00  9.1726E-04  9.1628E-03
  3.9534E+00  2.7534E-03  8.1349E-03
  4.0032E+00  4.0370E-03  7.1264E-03
  4.0530E+00  4.1791E-03  7.5984E-03
  4.1028E+00  3.9646E-03  7.1550E-03
