# CREATED BY GENE DIAGNOSTICS TOOL on Mon May 18 09:48:42 2020
# diag: timetrace, run(s): 0015, time window: 0-4.966136(78 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00 -2.2686E-06  0.0000E+00
  8.1200E-02 -2.1557E-06 -3.9459E-12
  1.6240E-01 -2.0406E-06 -1.6153E-11
  2.4360E-01 -1.9998E-06 -3.3605E-11
  3.2480E-01 -1.9734E-06 -5.2887E-11
  4.0600E-01 -1.9331E-06 -8.0461E-11
  4.8720E-01 -1.8879E-06 -1.4481E-10
  5.6840E-01 -1.8557E-06 -2.8388E-10
  6.4960E-01 -1.8426E-06 -5.3337E-10
  7.3080E-01 -1.8244E-06 -9.7211E-10
  8.1200E-01 -1.8123E-06 -1.8401E-09
  8.9320E-01 -1.8023E-06 -3.6041E-09
  9.7440E-01 -1.7993E-06 -7.0442E-09
  1.0556E+00 -1.8072E-06 -1.3642E-08
  1.1368E+00 -1.8220E-06 -2.6033E-08
  1.2180E+00 -1.8289E-06 -4.9314E-08
  1.2992E+00 -1.8318E-06 -9.3614E-08
  1.3804E+00 -1.8286E-06 -1.7823E-07
  1.4616E+00 -1.8366E-06 -3.4108E-07
  1.5428E+00 -1.8636E-06 -6.5482E-07
  1.6240E+00 -1.8551E-06 -1.2580E-06
  1.7052E+00 -1.8378E-06 -2.4146E-06
  1.7864E+00 -1.8406E-06 -4.6338E-06
  1.8676E+00 -1.8599E-06 -8.9100E-06
  1.9488E+00 -1.8512E-06 -1.7211E-05
  2.0300E+00 -1.8582E-06 -3.3498E-05
  2.1112E+00 -1.8398E-06 -6.5916E-05
  2.1924E+00 -1.8008E-06 -1.3170E-04
  2.2736E+00 -1.7435E-06 -2.6715E-04
  2.3514E+00 -1.6030E-06 -5.2612E-04
  2.4285E+00 -1.3276E-06 -1.0015E-03
  2.5057E+00 -8.4421E-07 -1.8145E-03
  2.5793E+00 -3.1928E-07 -3.0675E-03
  2.6517E+00  2.6196E-06 -4.8273E-03
  2.7206E+00  1.7316E-06 -7.0436E-03
  2.7867E+00 -9.9331E-06 -9.6228E-03
  2.8499E+00  3.5820E-07 -1.0831E-02
  2.9127E+00  9.1747E-05 -1.1669E-02
  2.9729E+00  2.6218E-04 -5.7996E-03
  3.0310E+00  7.8406E-04  5.2435E-03
  3.0871E+00  4.2513E-04  1.5535E-02
  3.1391E+00 -9.2620E-05  3.3861E-02
  3.1901E+00 -1.0741E-03  5.5776E-02
  3.2399E+00 -2.5979E-03  7.8190E-02
  3.2858E+00 -2.4511E-03  1.0834E-01
  3.3298E+00  6.7802E-05  1.3797E-01
  3.3733E+00 -3.3438E-03  1.6351E-01
  3.4168E+00 -6.2699E-03  1.8349E-01
  3.4603E+00 -2.8366E-03  1.9556E-01
  3.5024E+00  2.6331E-03  2.0527E-01
  3.5446E+00  7.6917E-03  2.1834E-01
  3.5881E+00  1.4232E-02  2.3068E-01
  3.6335E+00  1.9983E-02  2.4683E-01
  3.6788E+00  2.2305E-02  2.6575E-01
  3.7262E+00  2.2347E-02  2.8473E-01
  3.7739E+00  1.8127E-02  3.0159E-01
  3.8215E+00  1.7636E-02  3.1022E-01
  3.8700E+00  1.8078E-02  3.1897E-01
  3.9208E+00  1.7038E-02  3.2778E-01
  3.9734E+00  1.1344E-02  3.3834E-01
  4.0259E+00  7.9790E-03  3.4497E-01
  4.0785E+00  6.8973E-03  3.4829E-01
  4.1310E+00  3.3802E-03  3.5157E-01
  4.1836E+00  1.8079E-03  3.4976E-01
  4.2367E+00  6.4777E-04  3.4718E-01
  4.2919E+00 -3.3897E-03  3.4709E-01
  4.3471E+00 -6.2181E-03  3.4630E-01
  4.4022E+00 -5.9689E-03  3.5072E-01
  4.4574E+00 -6.2396E-03  3.5942E-01
  4.5126E+00 -7.2536E-03  3.7181E-01
  4.5678E+00 -3.5962E-05  3.9094E-01
  4.6230E+00  3.7605E-03  4.1004E-01
  4.6781E+00  1.1050E-02  4.2722E-01
  4.7333E+00  1.4468E-02  4.3730E-01
  4.7907E+00  1.7643E-02  4.4770E-01
  4.8486E+00  1.6071E-02  4.5557E-01
  4.9065E+00  1.2928E-02  4.6212E-01
  4.9661E+00  1.0730E-02  4.6450E-01
