# CREATED BY GENE DIAGNOSTICS TOOL on Wed Apr 15 17:43:50 2020
# diag: timetrace, run(s): 0011, time window: 0-2.7840558(77 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  0.0000E+00  0.0000E+00
  8.0100E-02 -3.1852E-32 -1.4041E-32
  1.6020E-01  3.5575E-31 -2.3970E-31
  2.4030E-01  4.0602E-31  6.2305E-31
  3.2040E-01 -2.5857E-30  1.0802E-30
  4.0050E-01  6.6901E-30 -2.5870E-30
  4.8060E-01  2.1429E-29  3.5452E-28
  5.6070E-01  2.9932E-28  1.8486E-27
  6.4080E-01  7.6314E-28  5.1991E-27
  7.2090E-01  1.2977E-26  2.8341E-26
  8.0100E-01 -4.3050E-26  8.5399E-26
  8.8110E-01  2.4225E-25  3.3585E-26
  9.6120E-01  5.0552E-25  1.2499E-24
  1.0413E+00  3.9680E-24  3.1292E-24
  1.1214E+00  7.8479E-24  2.9874E-24
  1.2015E+00  4.3932E-23  7.6546E-23
  1.2816E+00 -6.6840E-22 -5.4088E-23
  1.3617E+00  7.4295E-21  7.5726E-21
  1.4388E+00  7.2621E-20  7.0203E-20
  1.5136E+00  1.4090E-19  1.7354E-19
  1.5837E+00  5.1171E-19  6.4429E-19
  1.6474E+00  1.4334E-18  1.5631E-18
  1.7040E+00  8.5565E-20  3.4062E-18
  1.7525E+00  2.8296E-18  3.2256E-18
  1.7949E+00 -2.6290E-18  1.5477E-17
  1.8304E+00 -8.4572E-17 -1.9057E-17
  1.8617E+00 -3.3279E-16  1.8153E-17
  1.8895E+00  3.7576E-16 -5.2031E-16
  1.9136E+00  3.1872E-15 -1.6352E-15
  1.9348E+00  1.2265E-14 -5.4244E-15
  1.9539E+00 -3.7319E-15 -2.0265E-13
  1.9717E+00  3.7110E-13  1.1130E-12
  1.9896E+00 -7.1030E-12  3.2399E-12
  2.0075E+00 -2.8121E-09  7.2995E-09
  2.0244E+00 -7.1925E-05 -9.5599E-05
  2.0403E+00 -2.2765E-03  3.8621E-03
  2.0537E+00 -1.5831E-02 -6.0565E-03
  2.0657E+00 -9.4130E-04 -2.9718E-03
  2.0767E+00 -2.7933E-02  1.8250E-02
  2.0875E+00 -4.9689E-02  3.3262E-02
  2.0984E+00 -8.5382E-02 -6.2649E-03
  2.1099E+00 -1.3019E-01 -2.8966E-02
  2.1218E+00 -2.3586E-01 -3.4557E-02
  2.1337E+00 -3.1382E-01 -2.0602E-02
  2.1457E+00 -4.0266E-01 -4.5214E-02
  2.1576E+00 -4.5958E-01 -9.9165E-02
  2.1696E+00 -4.8981E-01 -1.3871E-01
  2.1823E+00 -5.1978E-01 -1.6113E-01
  2.1954E+00 -5.7254E-01 -1.6625E-01
  2.2086E+00 -6.3781E-01 -1.5552E-01
  2.2221E+00 -6.9589E-01 -1.4767E-01
  2.2363E+00 -7.3296E-01 -1.3797E-01
  2.2508E+00 -7.6838E-01 -1.2315E-01
  2.2653E+00 -7.9851E-01 -9.8183E-02
  2.2802E+00 -8.1891E-01 -7.9403E-02
  2.2959E+00 -8.3470E-01 -5.9662E-02
  2.3119E+00 -8.4470E-01 -4.9032E-02
  2.3285E+00 -8.3925E-01 -3.7257E-02
  2.3460E+00 -8.2454E-01 -3.1587E-02
  2.3642E+00 -7.9317E-01 -3.0658E-02
  2.3830E+00 -7.6210E-01 -2.8361E-02
  2.4025E+00 -7.3994E-01 -3.3805E-02
  2.4226E+00 -7.1932E-01 -2.9058E-02
  2.4437E+00 -6.9534E-01 -2.2319E-02
  2.4658E+00 -6.8641E-01 -1.0402E-02
  2.4891E+00 -6.7638E-01  2.4793E-04
  2.5127E+00 -6.5383E-01 -7.5634E-04
  2.5363E+00 -6.2967E-01 -1.7677E-02
  2.5601E+00 -6.0087E-01 -2.6727E-02
  2.5850E+00 -5.6915E-01 -3.0028E-02
  2.6112E+00 -5.4219E-01 -2.7285E-02
  2.6385E+00 -5.0771E-01 -2.7728E-02
  2.6667E+00 -4.6853E-01 -2.9840E-02
  2.6954E+00 -4.1367E-01 -3.2094E-02
  2.7241E+00 -3.6797E-01 -2.8502E-02
  2.7535E+00 -3.4351E-01 -2.3340E-02
  2.7841E+00 -3.2388E-01 -2.3934E-02
